"source_path","doc_kind","namespace_or_section","target_path","notes"
"docs/md/GTA.Euphoria/BaseHelper.pPed.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/base-helper.md","Fold member page pPed into the owning type reference page."
"docs/md/GTA.Euphoria/BaseHelper.Stop.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/base-helper.md","Fold member page Stop into the owning type reference page."
"docs/md/GTA.Euphoria/BaseHelperFields.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/base-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BaseHelperMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/base-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BaseHelperMethods.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/base-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BaseMessage.md","type-page","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_1.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_2.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_3.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_4.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_5.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_6.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overload_7.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload detail into the owning type page."
"docs/md/GTA.Euphoria/BaseMessage.SetValue_overloads.md","member-overload-list","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Collapse the SetValue overload summary into the owning type page."
"docs/md/GTA.Euphoria/BaseMessageMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BaseMessageMethods.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/base-message.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BeingShotHelper.md","type-page","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Euphoria/BeingShotHelper.ReachForWound.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Fold member page ReachForWound into the owning type reference page."
"docs/md/GTA.Euphoria/BeingShotHelper.TimeBeforeCollapse.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Fold member page TimeBeforeCollapse into the owning type reference page."
"docs/md/GTA.Euphoria/BeingShotHelper.TimeBeforeReachForWound.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Fold member page TimeBeforeReachForWound into the owning type reference page."
"docs/md/GTA.Euphoria/BeingShotHelperConstructor1.md","type-constructor","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Euphoria/BeingShotHelperMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BeingShotHelperProperties.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/being-shot-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelper.Damping.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Fold member page Damping into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelper.isBalanced.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Fold member page isBalanced into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelper.MaxSteps.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Fold member page MaxSteps into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelper.md","type-page","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelper.Stiffness.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Fold member page Stiffness into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelperConstructor1.md","type-constructor","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelperMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/BodyBalanceHelperProperties.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/body-balance-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/CustomHelper.md","type-page","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Euphoria/CustomHelper.Start_overload_1.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Collapse the Start overload detail into the owning type page."
"docs/md/GTA.Euphoria/CustomHelper.Start_overload_2.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Collapse the Start overload detail into the owning type page."
"docs/md/GTA.Euphoria/CustomHelper.Start_overloads.md","member-overload-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Collapse the Start overload summary into the owning type page."
"docs/md/GTA.Euphoria/CustomHelperConstructor1.md","type-constructor","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Euphoria/CustomHelperHierarchy.md","type-hierarchy","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Fold the hierarchy content into the owning type reference page."
"docs/md/GTA.Euphoria/CustomHelperMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/CustomHelperMethods.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/CustomMessage.Abort.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Fold member page Abort into the owning type reference page."
"docs/md/GTA.Euphoria/CustomMessage.md","type-page","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Euphoria/CustomMessage.MessageID.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Fold member page MessageID into the owning type reference page."
"docs/md/GTA.Euphoria/CustomMessage.SendTo_overload_1.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Collapse the SendTo overload detail into the owning type page."
"docs/md/GTA.Euphoria/CustomMessage.SendTo_overload_2.md","member-overload","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Collapse the SendTo overload detail into the owning type page."
"docs/md/GTA.Euphoria/CustomMessage.SendTo_overloads.md","member-overload-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Collapse the SendTo overload summary into the owning type page."
"docs/md/GTA.Euphoria/CustomMessageConstructor1.md","type-constructor","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Merge constructor details into the owning type reference page."
"docs/md/GTA.Euphoria/CustomMessageMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/CustomMessageMethods.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/CustomMessageProperties.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/custom-message.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/General.Abort.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/general.md","Fold member page Abort into the owning type reference page."
"docs/md/GTA.Euphoria/General.GetFeedback.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/general.md","Fold member page GetFeedback into the owning type reference page."
"docs/md/GTA.Euphoria/General.md","type-page","GTA.Euphoria","docs/reference/gta-euphoria/general.md","Keep as a standalone generated type reference page."
"docs/md/GTA.Euphoria/GeneralMembers.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/general.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/GeneralMethods.md","type-member-list","GTA.Euphoria","docs/reference/gta-euphoria/general.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA.Euphoria/GrabHelper.DontLetGo.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/grab-helper.md","Fold member page DontLetGo into the owning type reference page."
"docs/md/GTA.Euphoria/GrabHelper.GrabDistance.md","type-member","GTA.Euphoria","docs/reference/gta-euphoria/grab-helper.md","Fold member page GrabDistance into the owning type reference page."
